#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column string name
#column double x
#column double y
#column double z
#column double vx
#column double vy
#column double vz
#column double E
gamma,19.8587,-10.6742,42,1.18289,-0.755629,2.15731,2.57375
gamma,-5.68036,18.6759,42,-0.675613,2.39643,5.41031,5.95573
anti_nu_e,0.132281,-3.83315,42,0.0153772,-0.036095,0.420047,0.421876
gamma,-10.8696,18.3533,42,-0.0512738,0.0740159,0.190952,0.177239
e-,-11.8501,19.7687,45.6515,0.0249653,0.175066,0.0669662,0.0329344
gamma,18.9473,18.6142,42,0.520773,0.562025,1.34397,1.54704
gamma,15.2954,-16.6794,42,0.0752759,-0.0573298,0.20502,0.225802
gamma,5.00565,18.1904,42,0.0221317,0.20024,0.410688,0.232807
e-,5.01728,18.2957,42.2158,0.199392,0.0678007,0.485447,0.212574
gamma,16.4537,19.3298,42,1.7194,2.04076,4.48019,5.2147
gamma,6.20404,17.4775,42,0.103111,0.254273,0.728122,0.353886
e-,6.4031,17.9684,43.4057,0.420679,0.300034,0.588639,0.236127
gamma,-7.90941,-17.1033,42,-0.18616,-0.523927,1.5545,1.65095
e-,-3.78203,19.9827,42,0.0839088,0.459182,0.952443,0.666351
gamma,-12.937,18.8203,42,-0.0849929,0.246524,0.439456,0.510999
gamma,18.1732,12.8946,42,0.401454,0.235535,1.01845,1.11977
gamma,-8.02102,-17.4754,42,-0.166838,-0.17158,0.449612,0.275553
e-,-9.40326,-18.8969,45.725,-0.385077,-0.0179767,0.380731,0.228407
gamma,0.740797,15.8576,42,-0.0250195,0.172838,0.58446,0.482002
e-,0.242661,19.2988,53.6365,-0.0210172,0.356813,0.139336,0.12326
neutron,-17.4566,8.21306,42,-13.426,20.3759,25.1458,0.16568
proton,-18.9387,10.4622,44.7757,4.04055,18.2826,23.7671,0
gamma,-1.17369,-1.87961,42,-0.0304727,-0.0996508,2.43821,0.471771
e-,-1.26031,-2.16286,48.9305,-0.0660347,0.370178,2.39711,1.83835
e-,1.5559,1.23833,42,0.0602837,0.0126289,0.869151,0.49902
gamma,18.1443,-2.74022,42,0.317386,0.0933947,0.726382,0.249291
e-,18.7119,-2.57317,43.2992,0.567868,0.138,0.721588,0.525717
gamma,5.51254,18.6467,42,0.335879,1.17192,2.34,2.63852
neutron,-3.4178,-8.89362,42,16.9861,-22.113,27.0971,0.162055
