#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column string name
#column double x
#column double y
#column double z
#column double vx
#column double vy
#column double vz
#column double E
gamma,-9.51168,14.3177,42,-0.238138,0.419092,1.41149,1.31958
e-,-9.5433,14.3733,42.1874,0.0510692,-0.294598,0.340413,0.167174
gamma,19.6844,0.998556,42,1.11821,0.0378824,2.40101,2.6489
gamma,17.7093,17.3753,42,1.41799,1.37297,3.23681,3.79113
gamma,18.1742,10.9371,42,0.141527,0.160064,0.370532,0.322786
e-,19.5303,12.4708,45.5502,-0.0830724,0.284649,0.174096,0.0963655
gamma,-2.97921,-0.295208,42,-0.202022,0.105531,0.333896,0.196904
e-,-10.0149,3.38003,53.6284,-0.314921,-0.0455693,0.391967,0.200909
gamma,18.7088,-18.2092,42,2.96128,-2.71109,6.86086,7.94925
gamma,17.6935,10.3492,42,0.441641,0.261583,1.10639,0.989203
e-,19.9436,11.682,47.6371,0.510873,0.0988528,0.133615,0.223116
gamma,-2.19678,-1.85864,42,-0.131911,-0.104754,1.9616,1.96882
gamma,19.9655,-0.721347,42,0.565293,-0.0479397,1.25773,1.37977
gamma,18.8504,18.8177,42,0.625642,0.610933,1.39488,1.64632
gamma,0.0897661,1.69199,42,0.0282065,0.220465,4.63855,0.490148
e-,0.0918578,1.70834,42.344,0.458185,-0.0118347,4.61393,3.8865
gamma,-7.25027,-14.871,42,-0.0189918,-0.104498,0.326235,0.26612
e-,-7.32726,-15.2947,43.3225,-0.200876,-0.157361,0.139484,0.0732651
gamma,0.219661,18.2677,42,-0.147106,0.552281,1.5782,1.6785
gamma,-0.64588,15.5419,42,0.0671916,1.45248,3.80913,0.257854
e-,-0.558916,17.4218,46.93,-0.0491258,1.51674,4.02341,3.54122
gamma,-14.7731,19.743,42,-0.51508,0.681811,1.47505,1.70468
gamma,-2.65947,18.176,42,-0.252967,0.464972,0.854736,1.00537
gamma,4.05554,-18.4393,42,-0.010521,-0.262179,0.636374,0.688346
gamma,-18.9644,10.6645,42,-0.763577,0.594989,1.72966,1.98212
gamma,-18.045,-14.5701,42,-1.39426,-1.24017,3.53259,3.99514
gamma,-2.15038,-16.823,42,-0.105743,-0.721611,1.79958,1.94175
gamma,-1.91282,0.0420082,42,-0.0752325,-0.0144684,1.64811,1.62425
e-,-2.32992,-0.0382077,51.1375,-0.0349153,0.156249,0.0345243,0.0242766
neutron,-3.29487,0.111179,42,4.54649,12.7726,23.4498,0.18647
proton,-3.28677,0.133954,42.0418,-10.5779,4.91011,15.7121,0
gamma,-13.3613,15.7439,42,-0.455521,0.336684,1.11208,0.645613
e-,-18.4033,19.4705,54.3092,-0.0377137,0.651194,0.743664,0.554052
gamma,-18.4037,19.4731,54.3122,-0.0141597,-0.0254795,-0.0311393,0.0426539
gamma,-6.83267,-17.6291,42,-0.0362636,-0.195598,0.444557,0.487037
gamma,3.2177,-19.9558,42,0.0805596,-0.282937,0.53642,0.611792
gamma,-19.3283,2.95945,42,-1.87606,0.267787,4.06698,4.48682
gamma,-14.5312,-15.5756,42,-0.874868,-0.949215,2.60974,2.91155
gamma,-2.4925,-0.65018,42,-0.352557,0.0481923,3.06784,0.531575
e-,-4.36458,-0.394279,58.2903,-0.0398258,-0.374509,3.00143,2.37316
gamma,-9.57795,-14.8078,42,-0.241831,-0.302223,0.932212,1.00938
gamma,17.9851,-19.1433,42,0.401443,-0.439627,0.908461,1.08615
gamma,-5.91372,15.2285,42,-0.093229,0.140415,0.416376,0.391192
e-,-7.23647,17.2207,47.9076,-0.00670041,-0.161571,0.190991,0.05721
gamma,9.0663,17.2217,42,0.243031,0.230154,0.622498,0.705142
e-,11.8197,19.8293,49.0526,0.00345975,0.0383062,-0.0135546,0.00143622
gamma,-6.17094,-17.0029,42,-0.0700655,-0.171571,0.476208,0.510999
gamma,-18.4103,-9.07361,42,-0.073419,-0.0678067,0.200036,0.143019
e-,-19.904,-10.4531,46.0697,-0.0311971,-0.203411,0.215626,0.0774002
gamma,-6.42367,-18.1489,42,-0.910835,-2.00867,5.14689,5.59954
gamma,17.0839,6.14894,42,0.171245,0.131189,0.608242,0.304661
e-,18.1354,6.95451,45.7349,-0.0192506,0.0122119,0.000848133,0.000499349
e-,18.1354,6.95451,45.7349,0.404903,0.312004,0.449519,0.324066
gamma,16.7208,0.659885,42,2.0146,0.019854,5.04432,5.43178
gamma,8.14407,15.4861,42,0.0167386,0.0383923,0.124505,0.130202
e-,8.71152,16.7877,46.2208,0.0309584,-0.0136044,0.00526166,0.00110584
gamma,12.837,19.4934,42,0.167984,0.215804,0.553421,0.190423
e-,13.1869,19.9429,43.1528,0.239519,0.36354,0.654936,0.410652
gamma,-16.1497,17.0322,42,-0.972816,0.995482,2.31932,2.70492
gamma,-0.265119,1.73663,42,0.00882903,0.0270608,0.164417,0.113147
e-,-0.127928,2.15711,44.5548,-0.0511314,-0.0389159,0.231599,0.0522865
gamma,8.68909,-15.3396,42,0.878428,-1.62911,4.32637,4.70564
gamma,5.12383,-19.6317,42,0.192202,-0.769186,1.64753,1.82837
gamma,8.21183,-17.8562,42,0.212,-0.534891,1.0274,0.356072
e-,8.8354,-19.4295,45.022,-0.0173599,-0.0143274,-0.00370858,0.000431995
e-,8.8354,-19.4295,45.022,0.561231,-0.450126,0.99766,0.782317
gamma,-10.1974,18.938,42,-0.980818,1.86232,4.20106,4.69885
gamma,-5.07806,17.5097,42,-0.3171,1.48196,3.32833,3.65712
gamma,-0.717569,17.9364,42,-0.173331,0.44546,1.1084,1.20707
gamma,-19.3089,1.86461,42,-1.26119,0.152117,2.97322,3.23323
gamma,-2.05639,-15.7618,42,-0.00840711,-0.0463745,0.166708,0.171715
e-,-2.16273,-16.3484,44.1088,-0.0376395,-0.0113913,0.00134304,0.00142987
gamma,1.45133,-19.0445,42,0.402836,-1.35708,3.10593,3.41332
gamma,-3.17636,-16.562,42,-0.503786,-2.54401,6.31066,6.82278
gamma,18.7229,2.79856,42,1.13534,0.195154,2.52016,2.77097
gamma,11.8529,-16.9703,42,0.241036,-0.634827,1.61124,1.74848
gamma,-6.19897,-19.5754,42,-0.566673,-1.96034,4.44828,4.894
neutron,-14.8036,-7.26558,42,-5.78712,-8.13938,10.955,0.0855578
proton,-14.9952,-7.53498,42.3626,-7.55896,-1.25315,0.456345,0.00401173
neutron,-16.2079,-12.9936,42,-4.06049,-10.1125,11.303,0.0515521
proton,-16.8454,-14.5811,43.7744,-6.18486,-0.532776,10.5339,0.0696019
gamma,-12.4639,-19.225,42,-0.25806,-0.55648,1.49143,1.61265
gamma,13.8878,-17.0688,42,3.83264,-4.76078,11.9002,0
O16,15.8149,-19.4626,47.9836,-0.195515,0.215199,0.203716,0
e+,15.8149,-19.4626,47.9836,1.81338,-2.32073,5.73876,5.57675
e-,15.8149,-19.4626,47.9836,2.21477,-2.65524,5.95776,5.49014
e-,15.8719,-19.5323,48.1525,0.74902,0.287242,0.649651,0.608865
neutron,16.0273,1.8526,42,11.0535,2.45028,5.18329,0.0820035
O16,19.3396,2.58685,43.5532,2.32144,-1.66585,-2.62123,0
gamma,-19.2367,14.6846,42,-0.670069,0.408086,1.442,1.64162
gamma,-2.45635,17.822,42,-0.048648,0.123243,0.237138,0.271643
neutron,-19.2471,13.8076,42,-10.5076,3.97785,17.7468,0.234751
anti_nu_e,-2.24763,-12.8094,42,-0.0168703,-0.0808963,0.255279,0.268321
gamma,2.1819,-0.833638,42,0.171146,-0.0900666,2.16439,1.34366
e-,3.82289,-1.69722,62.7527,-0.43793,0.411735,1.08355,0.794614
gamma,13.453,15.623,42,1.52503,1.93928,5.6467,6.16212
gamma,18.9298,9.49273,42,2.855,1.40109,6.21015,6.97711
nu_e,7.90688,-17.4237,42,0.031045,-0.0705738,0.16183,0.179258
gamma,-6.89324,19.3577,42,-0.132648,0.533031,0.906422,1.05987
gamma,-10.4155,-16.4284,42,-0.0870669,-0.0759401,0.213663,0.212097
e-,-11.6214,-17.4802,44.9593,-0.0213333,0.00745706,-0.00311741,0.000491811
e-,-11.6214,-17.4802,44.9593,-0.170387,-0.0416422,0.0328493,0.025379
gamma,-16.7428,-6.84005,42,-0.164699,-0.0623237,0.557268,0.234432
e-,-16.9134,-6.90463,42.5774,-0.371478,0.0477328,0.583006,0.33182
gamma,-8.66541,-19.225,42,-0.164828,-0.304834,0.677455,0.760945
gamma,-3.41654,-1.38957,42,-0.293951,-0.412055,0.316346,0.221019
e-,-10.5409,-11.3763,49.6671,-0.300176,-0.616844,0.234057,0.360126
gamma,12.5642,13.5685,42,0.248459,0.170398,1.10166,0.698126
e-,13.815,14.4263,47.5462,0.275614,0.553514,0.518186,0.424207
gamma,-1.36777,17.5108,42,-0.0848413,0.722969,1.60038,1.75815
gamma,-8.36835,14.1774,42,-0.0580971,0.088036,0.434332,0.316259
e-,-9.41869,15.769,49.8523,0.00960175,0.00478159,0.020134,0.000492363
e-,-9.41869,15.769,49.8523,-0.249083,-0.113314,0.274011,0.125472
gamma,14.0753,15.0217,42,0.149563,0.122913,0.400906,0.166439
e-,16.4695,16.9893,48.4176,0.183845,0.0991576,0.564753,0.270041
gamma,-8.22533,17.612,42,-0.397569,0.764825,2.0612,2.23418
nu_e,4.3294,-5.19218,42,0.0223881,-0.0237191,0.176266,0.179258
gamma,5.57009,-18.1063,42,0.0757591,-0.181723,0.371237,0.420213
gamma,-12.9542,-16.0994,42,-0.0707894,-0.0409602,0.148468,0.115359
e-,-13.9667,-16.6853,44.1236,-0.00548368,0.0144079,-0.0168148,0.000472948
e-,-13.9667,-16.6853,44.1236,-0.0400472,-0.143195,0.188553,0.0511761
gamma,-15.3607,18.2714,42,-0.0585759,0.0519471,0.14651,0.166117
anti_nu_e,11.7854,-8.67001,42,0.0946631,-0.0684558,0.303576,0.325278
neutron,7.7975,-19.0439,42,3.16339,-10.5544,18.1984,0.102239
proton,7.93235,-19.4939,42.7758,11.8639,-7.64958,7.8064,0
neutron,-12.0935,-14.1117,42,-11.8532,-2.40445,34.3686,0.603761
O16,-13.0352,-14.3027,44.7303,-45.3402,-0.0344892,31.5556,0
gamma,-19.5553,11.7005,42,-1.68696,0.756643,3.30725,3.78896
gamma,14.7558,19.8471,42,0.562706,0.812514,1.40879,1.72091
gamma,1.73542,-1.17168,42,0.605193,-0.258399,14.4419,14.4569
gamma,5.66051,17.7417,42,0.640026,1.89225,4.52889,0.450767
e-,6.31593,19.6794,46.6378,-0.00472545,-0.0149105,0.0161356,0.000477398
e-,6.31593,19.6794,46.6378,0.316676,1.62604,4.70003,3.61788
gamma,6.32269,19.7127,46.7055,0.0663695,0.362986,0.617374,0.719246
gamma,-9.84462,19.1787,42,-0.334395,0.346446,0.987581,1.09871
gamma,-15.0211,19.6383,42,-0.451343,0.573419,1.08754,1.30968
gamma,2.72294,-15.8257,42,0.187861,-1.11957,2.97558,1.64177
e-,3.34568,-19.537,51.8638,-0.686118,-0.3152,1.84056,1.34869
gamma,-18.2707,-2.61025,42,-0.0714566,-0.0406162,0.192025,0.197822
e-,-19.7804,-3.46837,46.057,0.0296232,-0.0932458,0.0428186,0.0109265
anti_nu_e,-19.1625,13.8536,42,-0.0817976,0.0537211,0.162001,0.189265
gamma,-18.4089,5.62141,42,-0.085086,0.0882931,0.252882,0.281042
gamma,19.0037,1.4383,42,0.632085,0.0636918,1.2796,1.42862
gamma,4.18942,-1.39267,42,0.354081,-0.197545,0.812764,0.394874
e-,7.48517,-3.2314,49.5651,0.494655,-0.471642,0.56669,0.489935
gamma,12.8669,16.9969,42,0.702907,1.12128,2.69532,3.00268
gamma,0.889716,18.536,42,0.00921052,0.102081,0.286638,0.150075
