#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column string name
#column double x
#column double y
#column double z
#column double vx
#column double vy
#column double vz
#column double E
gamma,18.0885,-17.8257,42,0.557722,-0.367066,1.29238,1.45466
gamma,-9.29613,-16.6204,42,-0.166245,-0.161818,0.38192,0.184002
e-,-12.5707,-19.8078,49.5227,-0.24905,-0.325628,0.411894,0.25658
gamma,19.0247,-13.9317,42,0.383473,-0.430383,1.12556,1.26458
gamma,6.2632,-17.2769,42,0.634902,-0.406391,0.524794,0.918511
gamma,17.9639,3.65969,42,0.981881,0.0940272,2.48697,2.67543
gamma,-18.4535,-17.9609,42,-0.329538,-0.206984,0.509971,0.641488
gamma,-9.88254,-16.9586,42,-0.387998,-0.671674,1.56862,0.300823
e-,-10.5494,-18.1129,44.6959,-0.00293604,0.0198971,0.0100227,0.000458751
e-,-10.5494,-18.1129,44.6959,-0.308957,-0.948173,1.60757,1.35968
gamma,-1.2345,18.7503,42,-0.173302,1.61501,3.76436,4.09984
nu_e,17.4787,4.32621,42,0.215209,0.0526275,0.517411,0.562848
gamma,-0.388753,-19.3713,42,0.0294546,-0.324272,1.0827,1.1306
gamma,-7.55864,-17.5526,42,-0.0233857,-0.0213981,0.068248,0.0675871
e-,-7.67121,-17.6556,42.3285,-0.0596417,-0.0618323,0.0222505,0.00709114
gamma,-13.8775,17.0099,42,-0.485654,0.60963,1.33953,1.54979
gamma,-1.87217,-16.7482,42,-0.0702016,-0.53472,1.37351,1.47559
gamma,18.0499,17.1643,42,0.959463,0.919911,2.19789,2.56857
gamma,13.129,-17.1324,42,2.37738,-3.05506,7.56519,8.49809
gamma,9.63954,-18.9396,42,0.756809,-1.43389,3.17814,3.56782
gamma,19.2892,-3.15359,42,1.31665,-0.199766,2.72852,3.03617
gamma,1.95117,-0.817304,42,0.0754891,-0.0149752,1.41635,1.41844
gamma,11.2455,-18.9407,42,0.474949,-0.611141,1.3691,1.57274
gamma,9.41418,18.5255,42,0.374328,0.487229,1.14994,1.30379
gamma,-17.0134,5.81829,42,-0.358611,0.131019,1.1262,1.18916
gamma,-9.33239,-17.2081,42,-0.142734,-0.261808,0.669052,0.732494
gamma,13.2846,-16.8301,42,0.466323,-0.491291,1.29589,0.398776
e-,15.7099,-19.3853,48.7399,0.00101834,0.0135567,0.0183198,0.000495667
e-,15.7099,-19.3853,48.7399,0.210991,-0.232192,1.45523,1.00089
gamma,-7.0645,19.1462,42,-1.23122,3.39831,7.63893,8.4509
gamma,-17.9367,5.76252,42,-0.862767,0.359989,2.12561,2.32211
gamma,-17.9969,-4.34198,42,-0.0828672,-0.0168807,0.232631,0.247526
gamma,-5.85614,16.4201,42,-0.148795,0.410159,1.06633,1.15214
gamma,-19.6909,-1.68866,42,-1.231,0.0140545,2.32109,2.62736
gamma,-10.3152,-16.0832,42,-0.197104,-0.322167,0.766487,0.523712
e-,-12.3515,-19.4116,49.9188,0.275387,-0.284347,0.539207,0.311602
gamma,5.08019,17.1489,42,0.470364,1.48199,3.56408,3.88847
gamma,-0.98664,17.5488,42,-0.0754008,1.07804,2.85988,3.05725
gamma,0.105348,-1.14847,42,-0.0227874,-0.227355,6.4579,0
O16,0.0963302,-1.23845,44.5558,0.0248708,-0.123585,0.137282,0
e+,0.0963302,-1.23845,44.5558,-0.329625,-0.149245,4.64492,3.91472
e-,0.0963302,-1.23845,44.5558,0.281966,0.0454745,1.6757,1.2058
gamma,-2.28551,16.7015,42,-0.0322814,0.074506,0.20299,0.218628
gamma,13.4459,19.5509,42,0.308759,0.745711,1.59699,1.78936
neutron,19.3918,16.8552,42,17.6851,9.57266,27.8445,0.627588
gamma,7.61096,-17.7374,42,0.132854,-0.362109,0.755008,0.847827
gamma,-13.2856,16.3454,42,-0.257311,0.28874,0.810235,0.2345
e-,-13.451,16.531,42.521,-0.247562,0.507555,0.893839,0.631435
gamma,2.51069,16.9321,42,0.0138292,0.496449,1.28846,1.38087
gamma,-14.9893,19.7951,42,-0.249501,0.261972,0.662408,0.754761
gamma,16.4246,-18.7882,42,1.45802,-1.63129,3.62033,4.2301
e+,18.2265,-8.47083,42,2.58221,-1.2452,6.92094,6.99751
gamma,-3.83605,17.2413,42,-0.158386,0.710173,1.664,0.97729
e-,-4.16974,18.7375,45.5058,0.305841,-0.020508,1.21116,0.796265
gamma,-1.54593,14.6864,42,-0.0362536,0.127023,0.49363,0.355606
e-,-3.05612,19.9777,62.5629,0.256926,0.169231,0.297136,0.149764
gamma,5.49128,-18.6753,42,0.0708129,-0.140561,0.257672,0.301938
neutron,0.00263175,-17.7719,42,-4.42866,-8.41149,19.3681,0.215655
O16,-0.0815357,-17.9317,42.3681,-23.8091,-2.96338,19.4607,0
gamma,-19.5437,6.15322,42,-0.543744,0.197773,1.36073,1.47863
gamma,-6.30057,18.2649,42,-0.00298572,0.0633387,0.148553,0.16152
gamma,-18.8221,8.02416,42,-0.620705,0.359695,1.45693,0.232312
e-,-19.6285,8.49146,43.8928,-0.744183,0.311763,1.64559,1.25879
gamma,14.2937,-0.457622,42,0.0712213,-0.0172154,0.595704,0.31852
e-,14.9832,-0.62429,47.7672,0.222419,-0.277157,0.490816,0.264252
gamma,-18.6147,17.231,42,-1.64178,1.73893,3.84851,4.53104
gamma,-10.184,16.6066,42,-0.0273948,0.0237037,0.0758952,0.0634546
e-,-13.755,19.6965,51.8933,-0.00160675,-0.021292,0.00580095,0.000450181
e-,-13.755,19.6965,51.8933,-0.0373307,0.00601592,0.139723,0.0162148
gamma,-7.81222,-16.5458,42,-0.358484,-0.792818,2.05459,1.83008
e-,-7.97626,-16.9086,42.9402,0.478255,-0.300671,0.50175,0.352877
neutron,-19.9021,2.05056,42,-14.2929,6.27796,28.3125,0.556103
gamma,11.1831,-18.5454,42,1.92398,-3.14883,7.20953,8.09902
gamma,19.2284,-17.7566,42,0.326734,-0.292634,0.743683,0.863397
nu_e,18.7931,10.4714,42,0.273114,0.158075,0.623212,0.69855
gamma,-3.37404,15.7672,42,-0.0450033,0.362248,1.09178,1.15118
gamma,-13.4959,15.0917,42,-0.969608,1.05401,3.06925,3.38694
gamma,-0.861364,1.27985,42,-0.511219,0.758611,19.4116,0
O16,-1.23482,1.83404,56.1808,0.321659,-0.461659,0.109038,0
e+,-1.23482,1.83404,56.1808,-0.631051,0.707536,5.18978,4.44535
e-,-1.23482,1.83404,56.1808,-0.201828,0.512734,14.1128,12.6464
gamma,-14.472,13.7908,42,-0.218799,0.155528,0.742166,0.615175
e-,-14.8129,14.0331,43.1564,-0.382035,-0.124893,0.21587,0.168189
neutron,-17.536,4.7845,42,-21.2433,-0.663752,32.5406,0.102773
proton,-18.7549,4.74641,43.8671,-27.7169,-7.35615,22.2237,0
gamma,7.56467,-17.5187,42,0.450322,-0.949353,1.99517,0.755243
e-,7.79654,-18.0076,43.0273,0.78462,-0.311903,1.75179,1.41516
gamma,19.3438,-4.29544,42,1.10732,-0.238741,2.36232,2.61987
gamma,-0.0625428,-1.72789,42,-0.0123827,-0.201551,4.55077,4.55525
gamma,-0.529579,1.1832,42,-0.0468338,0.225135,8.65668,0
O16,-0.631529,1.67328,60.8444,-0.172919,0.5113,0.0956482,0
e+,-0.631529,1.67328,60.8444,-0.166331,-0.0211092,2.14926,1.59316
e-,-0.631529,1.67328,60.8444,0.292416,-0.265056,6.41177,5.5767
gamma,2.56936,-19.9577,42,0.15884,-1.42426,2.70428,3.06054
gamma,2.80418,19.0047,42,0.0582693,0.153832,0.273181,0.318885
gamma,9.97029,-15.4397,42,0.729608,-1.1113,3.30722,1.34316
e-,10.4431,-16.1598,44.143,-0.174457,-1.31228,2.33484,2.01493
gamma,-3.45026,-18.9172,42,-0.350565,-2.16588,4.72574,5.21024
e-,-9.24328,17.619,42,-0.344907,0.353401,0.711102,0.493829
gamma,5.82577,16.6681,42,0.523034,1.40697,3.35407,3.67463
gamma,-17.7135,5.42545,42,-0.073905,0.0390355,0.238042,0.252289
neutron,19.6973,-16.1671,42,2.17368,-3.65016,10.2108,0.00663863
proton,19.7661,-16.2826,42.3231,0.24998,-0.697662,10.4496,0
gamma,1.03247,16.8335,42,-0.00519078,0.166834,0.482969,0.178458
e-,0.952628,19.3998,49.4291,-0.0691151,0.155846,0.649115,0.311347
gamma,-1.15721,0.175088,42,0.00623833,0.0402649,0.509372,0.510999
gamma,-1.36825,-1.67477,42,-0.012349,-0.172383,1.34438,0.805388
e-,-1.37878,-1.82178,43.1465,-0.012347,0.0115237,-0.0142947,0.000461613
e-,-1.37878,-1.82178,43.1465,0.0584282,-0.627397,0.683029,0.525819
gamma,0.66218,1.6739,42,0.0181858,0.0288748,0.466416,0.263281
e-,0.92132,2.08536,48.6462,-0.239956,0.0652897,0.434471,0.199899
gamma,-19.9345,-18.0564,42,-0.513133,-0.613207,1.20899,1.44948
gamma,-4.78452,-19.0256,42,-0.100883,-0.222154,0.349749,0.426444
gamma,-19.0067,-19.5193,42,-0.109684,-0.0922061,0.181167,0.230985
gamma,-16.6355,-18.874,42,-0.952621,-1.04855,2.34591,2.74048
gamma,-19.6863,15.9006,42,-0.5372,0.489243,1.22258,1.4222
e-,19.7764,-6.87676,42,0.755008,-0.135921,2.17713,1.85314
gamma,8.20395,16.2037,42,1.86116,3.42875,9.1497,9.94672
gamma,-6.5227,-19.4714,42,-0.162144,-0.584699,1.16186,1.31076
neutron,6.89639,16.3348,42,1.57607,5.19539,30.8534,0.19099
proton,6.98947,16.6416,43.8222,7.0418,16.8649,16.9652,0
gamma,10.6274,-16.7009,42,0.336836,-0.473051,1.35169,0.323168
e-,12.9709,-19.9921,51.4041,0.0518932,-0.490679,1.4992,1.13711
gamma,13.2657,13.4876,42,0.277441,0.0912081,0.583973,0.470908
e-,16.9056,14.6842,49.6613,0.35477,0.264874,0.152047,0.175921
gamma,6.6875,17.0319,42,0.527957,0.934068,2.6994,2.90482
gamma,-14.2533,18.3527,42,-0.401135,0.428444,1.20557,1.34085
gamma,13.1229,19.3416,42,0.0854574,0.174287,0.363609,0.361574
e-,13.331,19.7661,42.8857,0.021369,0.00587131,0.00541193,0.000500311
e-,13.331,19.7661,42.8857,0.22426,0.01209,0.0568863,0.0469217
gamma,-9.89036,-17.8549,42,-0.332347,-0.721708,1.64659,1.82827
gamma,17.5874,-12.4161,42,0.0990872,-0.0328671,0.178334,0.169318
e-,19.3137,-12.9887,45.107,-0.00808452,0.0175652,-0.0121036,0.000485185
e-,19.3137,-12.9887,45.107,-0.0661142,-0.0571858,0.176947,0.0353183
gamma,-19.2259,-4.4609,42,-1.73421,-0.423191,3.80781,4.20547
e+,-6.21848,0.34586,42,-3.51145,-0.725023,0.758299,3.1891
gamma,12.0389,15.0855,42,1.06534,1.35528,3.87674,4.24274
gamma,12.3363,16.0263,42,0.378645,0.542588,1.52434,1.66174
gamma,-2.86834,-17.2999,42,-0.0590993,-0.463601,1.18528,1.11509
e-,-3.11954,-19.2704,47.038,0.361747,-0.0649934,0.229479,0.155245
gamma,-7.64096,-18.6264,42,-0.213443,-0.507712,0.977667,1.12212
gamma,-13.3843,-19.9007,42,-0.370058,-0.511041,1.10252,1.27029
gamma,13.2448,-19.3587,42,0.166521,-0.353213,0.731553,0.829252
gamma,18.5063,17.9361,42,0.17118,0.526096,0.392741,0.678472
gamma,-0.570875,-16.7847,42,-0.0233252,-0.153392,0.432962,0.459923
gamma,-0.435911,-1.5842,42,-0.0643705,-0.124445,2.22951,0.378055
e-,-0.715268,-2.12427,51.6757,0.311375,-0.119602,2.28682,1.68241
gamma,-12.3568,-17.7605,42,-0.304058,-0.621821,1.0728,1.27672
gamma,-11.3513,-19.7543,42,-0.147197,-0.216973,0.395497,0.474512
gamma,19.7269,12.5637,42,0.0284249,0.0138023,0.0682941,0.07525
gamma,14.7933,-15.8296,42,0.815377,-0.87502,2.377,2.66094
neutron,19.4613,-4.41449,42,8.71424,-2.95161,36.0864,0.285951
proton,19.986,-4.59221,44.1728,19.3801,-12.4531,17.8276,0.0357324
gamma,-8.18353,18.4753,42,-0.336477,0.566883,1.43068,1.57525
gamma,1.42206,1.23785,42,0.120907,0.109439,5.42682,0.293082
e-,1.7196,1.50717,55.3549,-0.0212544,0.0052259,-0.00324408,0.000448143
e-,1.7196,1.50717,55.3549,0.049502,0.326679,5.61377,4.75807
neutron,-13.8077,7.64464,42,-3.04641,-3.69387,31.603,0.0294833
proton,-13.9674,7.45094,43.6572,-6.06317,2.99008,30.3271,0
gamma,18.7194,7.09385,42,0.376916,0.320714,1.08359,1.19125
neutron,-10.1751,18.6542,42,-3.07574,9.0681,9.66765,0.0511013
proton,-10.2966,19.0124,42.3819,-8.08838,3.60508,3.26004,0.00678766
gamma,-19.2714,18.7037,42,-0.357818,0.267272,0.84539,0.956114
gamma,-13.7748,19.5805,42,-0.241664,0.288869,0.679166,0.542636
