#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column string name
#column double x
#column double y
#column double z
#column double vx
#column double vy
#column double vz
#column double E
gamma,8.62687,18.7803,42,0.41231,0.63044,1.54586,1.71963
gamma,-2.03114,-17.4397,42,-0.0739244,-0.555033,1.37733,1.33898
e-,-2.291,-19.3907,46.8415,0.350289,-0.13986,0.175045,0.139984
gamma,-8.38571,-17.9946,42,-0.37091,-0.762739,1.81036,1.99918
gamma,-18.9994,-3.01534,42,-0.779771,-0.0958795,1.97419,2.12478
gamma,9.76004,17.8329,42,0.459792,0.845589,2.01654,0.280913
e-,10.6386,19.4486,45.8531,0.690914,0.819356,2.15966,1.84382
gamma,17.9328,-3.30483,42,0.237433,-0.107427,0.702148,0.74895
gamma,-10.629,-18.7315,42,-0.0631086,-0.0859363,0.240791,0.26334
anti_nu_e,-14.1054,-7.89859,42,-0.0745479,-0.0339115,0.191654,0.208419
gamma,18.0041,16.4704,42,1.80052,1.63884,4.25406,4.9015
neutron,13.2304,19.262,42,18.6396,15.233,24.2117,0.620131
gamma,0.0269707,-1.70466,42,0.0578346,-0.282229,5.81763,1.89411
e-,0.0374912,-1.756,43.0583,0.00287639,-0.0209821,0.00847544,0.000462932
e-,0.0374912,-1.756,43.0583,-0.469102,0.730839,4.32529,3.68979
gamma,-13.6866,19.1485,42,-0.484004,1.00554,2.0916,2.37069
gamma,-18.9318,8.7798,42,-0.324628,0.0510501,0.930432,0.528043
e-,-19.3196,8.84078,43.1114,-0.496174,0.367164,0.54608,0.431742
gamma,6.07233,14.2071,42,0.160845,0.158955,0.605712,0.646549
gamma,13.9743,-19.4495,42,0.106425,-0.0917684,0.254641,0.290843
nu_e,3.02035,13.687,42,0.0132969,0.0531442,0.167808,0.176524
gamma,-6.33755,-14.2968,42,-0.0311101,-0.0610548,0.27413,0.27663
e-,-8.35005,-18.2464,59.7334,-0.00188421,-0.0779409,0.00266773,0.0057108
gamma,-18.0769,-2.89334,42,-0.782306,-0.207232,2.12499,2.27388
gamma,16.983,0.594758,42,0.166536,-0.149944,0.456699,0.426872
e-,17.1679,0.428275,42.5071,0.258123,0.0918781,0.123516,0.0782163
gamma,-7.68134,-17.2332,42,-0.146664,-0.422268,0.820266,0.771131
e-,-7.69599,-17.2754,42.082,0.271428,-0.289291,0.189244,0.156284
gamma,18.0531,-8.095,42,0.475986,-0.256601,1.16721,1.28638
