#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column string name
#column double x
#column double y
#column double z
#column double vx
#column double vy
#column double vz
#column double E
gamma,19.5689,8.04849,42,5.16565,2.03059,11.2783,12.5701
neutron,-18.693,13.8297,42,-14.7909,8.4191,26.5659,0.315518
proton,-19.1012,14.062,42.7331,-18.761,-3.86475,5.91783,0.0490781
gamma,-19.7257,12.7769,42,-0.111408,0.0742987,0.263616,0.295678
gamma,-0.92414,15.5638,42,-0.190469,3.42629,9.03505,9.66478
gamma,-2.77211,19.3334,42,-0.107278,0.359088,0.827801,0.908684
gamma,-10.4621,17.4601,42,-0.642176,1.25483,2.6692,3.01854
gamma,-10.7334,16.3992,42,-0.392623,0.504404,1.32886,1.34955
e-,-12.3418,18.4654,47.4436,-0.227134,-0.22424,0.203832,0.118771
gamma,-8.06635,-15.158,42,-0.0863662,-0.0903023,0.384456,0.224917
e-,-10.627,-17.8353,53.3986,-0.24467,-0.233522,0.317814,0.170903
gamma,10.9428,-15.5838,42,0.152321,-0.151254,0.506116,0.549756
gamma,-18.8829,-10.3621,42,-0.0418796,-0.0319962,0.107201,0.089557
e-,-19.2954,-10.6773,43.056,-0.0222401,-0.114333,0.133673,0.0285585
gamma,6.84558,15.6618,42,0.0425304,0.405484,1.14203,1.21262
neutron,-13.1309,-11.6295,42,-5.31672,-12.3347,45.4104,0.27367
proton,-13.3743,-12.194,44.0784,9.89075,3.65878,40.1873,0.100078
gamma,3.35853,16.3035,42,0.10468,0.318479,0.757897,0.828731
gamma,-11.1516,19.704,42,-0.585965,1.06624,2.26014,2.5668
gamma,0.421416,-19.7141,42,-0.062898,-0.601046,1.22708,1.36783
gamma,19.9297,-4.06564,42,0.0928935,-0.00985569,0.220696,0.216603
e-,19.9311,-4.0658,42.0036,-0.0574816,-0.105566,0.0981029,0.0222395
gamma,0.0830656,-17.0783,42,0.00328242,-0.566653,1.47275,1.57801
gamma,9.06508,19.923,42,0.197312,0.335068,0.662865,0.7685
gamma,-7.81193,-17.5098,42,-0.268488,-0.556884,1.40957,1.53919
anti_nu_e,11.2478,17.7739,42,0.0694526,0.0964875,0.227012,0.256258
gamma,0.171133,1.92157,42,0.237841,0.37429,5.81895,0.778455
e-,1.00977,3.24133,62.5179,0.210786,-0.336606,5.53061,4.71983
gamma,-0.374274,-16.2626,42,0.00435374,-1.61766,4.17065,4.47339
gamma,0.238049,17.2337,42,0.0838309,1.91797,4.61752,5.00072
gamma,14.3227,14.2219,42,0.356941,0.299894,1.04786,0.442372
e-,15.764,15.4328,46.2312,0.00759086,0.0211313,-0.000925476,0.000488163
e-,15.764,15.4328,46.2312,0.481403,0.61402,0.778644,0.672611
gamma,-19.8207,17.1215,42,-0.805379,0.687635,1.71227,2.0133
gamma,-9.75701,-19.3745,42,-0.091194,-0.22684,0.486598,0.544564
gamma,18.3882,-19.2913,42,2.78488,-2.92221,6.46772,7.62406
gamma,1.69101,15.0932,42,0.0512432,0.299657,0.939638,0.670196
e-,2.37514,19.0938,54.5447,0.0339804,0.581974,0.291931,0.302155
gamma,-10.2015,-18.1757,42,-0.748773,-1.37897,3.10721,3.48095
gamma,-1.28679,2.10264,42,-0.079264,0.153033,2.90939,2.91449
gamma,11.8543,-14.5363,42,0.85014,-1.05244,3.12979,0.748629
e-,14.5487,-17.8719,51.9196,1.3715,-1.09472,2.59254,2.51185
gamma,-0.651968,-17.6257,42,-0.0242489,-0.822176,1.94336,2.11026
e-,-11.4771,19.942,42,-1.61868,1.49375,2.55143,2.89813
gamma,13.747,-19.8774,42,0.087361,-0.291863,0.53473,0.615429
e-,-0.056646,17.7876,42,-0.163614,0.286585,0.849263,0.53363
gamma,-19.9113,10.0152,42,-0.465828,0.00248911,0.824009,0.946568
gamma,-7.08526,19.6133,42,-0.0680461,0.152758,0.3523,0.389975
gamma,19.3037,1.71357,42,0.581307,0.0412214,1.32816,1.45038
gamma,7.35577,-17.4687,42,0.103121,-0.412674,0.825965,0.92906
gamma,14.8419,-16.5488,42,0.29256,-0.271633,0.76371,0.194044
e-,14.8884,-16.5919,42.1212,-0.0115571,-0.017929,0.00587922,0.000476767
e-,14.8884,-16.5919,42.1212,0.226274,-0.399058,0.957358,0.63901
gamma,0.0612632,-13.1942,42,0.0102869,-0.0607174,0.391343,0.396159
nu_e,-7.18509,-9.86203,42,-0.018252,-0.0294479,0.109005,0.114378
gamma,0.676126,-15.587,42,-0.03307,-2.82622,7.19046,7.72602
gamma,-3.49197,14.6377,42,-0.067239,0.227368,0.683611,0.615119
e-,-3.98586,16.3078,47.0213,-0.202216,0.272602,0.0858376,0.104285
gamma,-17.6986,19.9701,42,-1.09878,1.22744,2.55878,3.04323
anti_nu_e,-15.2013,-8.25239,42,-0.130479,-0.0675188,0.349364,0.378997
