#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column string name
#column double x
#column double y
#column double z
#column double vx
#column double vy
#column double vz
#column double E
gamma,-1.61948,18.3676,42,-0.0543204,0.744596,1.56152,0.362524
e-,-1.67079,19.0709,43.4751,-0.353829,0.940547,1.50356,1.29228
gamma,-16.1086,-11.8158,42,-0.0255163,-0.031019,0.0940144,0.0774873
e-,-16.5445,-12.3457,43.606,-0.0495846,-0.10562,0.110792,0.0242369
gamma,1.19858,1.99524,42,0.170356,0.390218,6.94729,6.96032
gamma,-19.7941,16.695,42,-0.250873,0.192345,0.445493,0.546258
gamma,-12.0164,-16.5703,42,-0.878626,-1.19175,2.98067,3.32816
gamma,0.664227,-15.8511,42,0.0374585,-0.674429,1.70116,1.83035
gamma,18.6088,17.8189,42,0.0985848,0.144877,0.258627,0.133045
e-,19.3443,18.8998,43.9295,0.0054107,0.00439851,-0.0217203,0.000489442
e-,19.3443,18.8998,43.9295,0.100038,0.211768,0.399848,0.17127
gamma,-5.46222,16.776,42,-0.0805154,0.189145,0.565379,0.319515
e-,-6.44063,19.0745,48.8704,-0.00924834,0.0105673,0.0170992,0.000462065
e-,-6.44063,19.0745,48.8704,-0.359341,0.0584224,0.484208,0.266717
gamma,8.33974,-15.6812,42,0.109338,-0.267236,0.800969,0.851422
gamma,0.31671,14.6521,42,0.0175359,0.575442,1.65302,1.08187
e-,0.376021,16.5985,47.591,-0.225119,-0.258619,1.00627,0.63577
gamma,-17.4718,-17.987,42,-0.146319,-0.200811,0.446526,0.302799
e-,-17.5681,-18.1192,42.2939,-0.307362,-0.333474,0.224567,0.200056
gamma,-8.86046,17.4365,42,-0.681832,1.39524,2.95688,0.624955
e-,-8.98431,17.6899,42.5371,-0.628312,0.773112,3.02537,2.54088
anti_nu_e,10.5568,-1.54416,42,0.0791245,-0.0104082,0.315145,0.325093
gamma,11.1195,-15.4269,42,0.10434,-0.154714,0.458342,0.305178
e-,13.5529,-19.0351,52.6894,-0.149289,-0.28944,0.351813,0.182125
gamma,13.0996,18.2693,42,0.469281,0.864087,1.75741,2.01379
gamma,9.11688,-16.783,42,0.163093,-0.141865,0.463028,0.255943
e-,12.6555,-19.861,52.0463,-0.00633431,0.0201873,0.00853147,0.000495642
e-,12.6555,-19.861,52.0463,0.330352,-0.297652,0.356607,0.242223
gamma,19.4972,11.8216,42,0.871771,0.470936,1.70348,1.97069
neutron,-2.30976,17.4929,42,10.4301,21.1117,43.4292,0.36193
proton,-1.5232,19.0849,45.2751,25.3565,2.26439,33.3184,0
gamma,3.58288,17.9779,42,-0.0144228,0.199265,0.410739,0.190904
e-,3.46312,19.6325,45.4106,-0.177614,0.263557,0.491239,0.181982
gamma,0.52213,19.195,42,-0.00264478,1.29353,2.64105,2.94081
gamma,18.3213,-12.9871,42,0.545845,-0.217475,0.977,1.14008
gamma,-3.93109,-17.7268,42,-0.121931,-0.595703,1.20209,1.34713
gamma,3.32086,-17.1067,42,0.181873,-0.392979,0.893027,0.992475
gamma,-0.479688,1.37698,42,-0.0194593,0.0890932,2.61906,0.238356
e-,-0.486251,1.40703,42.8833,0.0224363,-0.00119783,0.000433243,0.0004939
e-,-0.486251,1.40703,42.8833,-0.0396788,-0.0307766,2.84682,2.18874
gamma,16.1145,-13.8053,42,0.337876,-0.163361,0.877017,0.375115
e-,16.9383,-14.2036,44.1384,0.364389,-0.509142,0.731142,0.52055
gamma,-9.97149,16.2549,42,-0.0584359,0.0535509,0.213379,0.16455
e-,-11.7703,17.9034,48.5682,0.0878923,0.12991,0.209339,0.0597619
gamma,16.8501,19.7449,42,0.568945,0.726443,1.53981,1.79511
gamma,-3.5152,-16.9535,42,-0.314944,-1.02218,2.25764,2.1444
e-,-4.06806,-18.7479,45.9631,-0.0038665,-0.0188796,-0.0122068,0.000492776
e-,-4.06806,-18.7479,45.9631,-0.336469,-0.597793,0.123532,0.339445
gamma,3.54611,-16.7678,42,0.0250577,-0.169156,0.481538,0.510999
gamma,-12.2867,17.1947,42,-0.200828,0.289429,0.675936,0.303544
e-,-12.4726,17.4625,42.6254,-0.00335551,-0.0193071,-0.0102741,0.000471654
e-,-12.4726,17.4625,42.6254,-0.27765,0.545698,0.550679,0.433109
gamma,-15.4253,-13.8978,42,-0.163616,-0.123452,0.505917,0.458378
e-,-18.7552,-16.4103,52.2964,-0.0105482,-0.0189991,0.00693997,0.000479692
e-,-18.7552,-16.4103,52.2964,-0.0393776,-0.289044,0.106391,0.0804845
gamma,0.177902,-15.4238,42,0.0189972,-0.0471315,0.135169,0.109543
e-,0.308039,-15.7467,42.926,-0.0151995,0.00235774,-0.0159059,0.000455916
e-,0.308039,-15.7467,42.926,-0.0233149,-0.137445,0.129709,0.0326343
gamma,-2.9711,16.1975,42,-0.251494,1.27538,3.11353,1.44667
e-,-3.29744,17.8525,46.0402,-0.935026,1.21545,1.82556,1.52309
gamma,15.7685,-19.5239,42,0.757392,-0.799683,1.92357,2.21659
gamma,-12.895,16.4612,42,-0.217773,0.227143,0.77049,0.307717
e-,-16.1391,19.8449,53.4777,-0.191234,-0.0613533,0.878001,0.498987
gamma,-18.6874,-8.26219,42,-0.0839721,-0.0486544,0.222645,0.131664
e-,-19.6973,-8.84734,44.6777,-0.0813709,-0.144165,0.314018,0.106274
gamma,14.8919,16.5031,42,0.301756,0.331631,0.760696,0.883003
gamma,-18.1577,-19.5454,42,-0.61611,-0.700974,1.42903,1.70678
gamma,-4.54862,18.7769,42,-0.147911,0.62916,1.24161,1.39975
gamma,-5.31131,16.1319,42,0.025249,0.294287,0.89206,0.569956
e-,-5.27329,16.5751,43.3435,-0.0615721,-0.230576,0.67643,0.353202
gamma,-13.4776,-18.6305,42,-0.681009,-0.910299,2.0702,2.36181
gamma,9.99259,-15.1664,42,0.1818,-0.185473,0.580013,0.582162
e-,10.7875,-15.9774,44.5361,0.009817,0.17813,0.159691,0.0512424
