#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column string name
#column double x
#column double y
#column double z
#column double vx
#column double vy
#column double vz
#column double E
gamma,-11.777,18.0746,42,-0.402366,0.607126,1.41001,1.58702
gamma,-1.05201,-15.9683,42,-0.0562746,-0.27276,0.771613,0.820336
gamma,-6.97501,19.1906,42,-0.172623,0.478415,0.913724,1.04574
gamma,-5.42914,14.9206,42,-0.329709,0.575139,1.94204,2.05208
gamma,-5.76749,18.4464,42,-0.41076,1.04005,2.25327,2.51549
gamma,5.43095,-19.098,42,0.0902833,-0.161712,0.383925,0.426263
gamma,-7.70442,15.663,42,-1.15954,2.09988,5.68363,6.16909
gamma,-14.3209,17.4869,42,-1.76125,2.13337,5.24437,5.92931
gamma,5.90112,-15.5554,42,0.102833,-0.446632,1.47143,0.740966
e-,6.35359,-17.5206,48.4743,-0.478013,-0.447724,1.01444,0.746452
gamma,-8.3121,-15.4763,42,-0.0190458,-0.0255493,0.113235,0.0901314
e-,-8.631,-15.9041,43.896,-0.0191962,0.00369193,0.0110853,0.000471508
e-,-8.631,-15.9041,43.896,0.00971291,0.0140954,0.16731,0.0258255
gamma,4.52515,-18.2953,42,0.0587159,-0.249709,0.499132,0.561191
gamma,-2.94589,16.1092,42,-0.269838,0.688624,2.12679,2.25172
gamma,2.90024,-14.8243,42,0.617852,-2.04278,5.78721,1.45436
e-,4.1521,-18.9632,53.7257,-0.438062,-1.96522,4.7941,4.25627
gamma,-12.1792,-19.5445,42,-0.113166,-0.147087,0.372341,0.416027
gamma,-17.8548,14.5175,42,-0.343187,0.245862,0.868696,0.965846
gamma,16.0848,18.1686,42,0.245239,0.290128,0.688071,0.785976
gamma,15.6657,19.4587,42,0.918528,1.13102,2.19941,2.63824
gamma,15.5261,-17.0797,42,0.894133,-1.08557,2.81634,3.14797
gamma,12.4977,-14.7901,42,0.204688,-0.183806,0.629357,0.465587
e-,14.109,-16.237,46.9543,0.0350933,0.221057,0.474296,0.214499
gamma,5.47538,-16.0933,42,0.139657,-0.300476,0.908919,0.967431
gamma,17.0159,14.0845,42,0.44938,0.311027,1.02012,0.334807
e-,17.8289,14.6472,43.8456,0.38209,0.0222895,1.17068,0.770776
gamma,-8.34127,19.5057,42,-0.171745,0.562737,1.25628,1.38723
gamma,12.9361,9.5246,42,0.269539,-0.0216338,0.768636,0.793718
e-,15.2697,9.3373,48.6548,-0.00685996,-0.14437,0.0331494,0.0196603
gamma,18.2404,-3.5957,42,0.0775025,-0.0334669,0.218826,0.234545
gamma,7.77716,15.602,42,2.11828,4.4564,11.8614,0.541313
e-,8.49212,17.1062,46.0034,1.73406,4.81817,11.7379,11.2972
gamma,-16.3526,-15.6353,42,-0.140915,-0.0833129,0.289444,0.33253
gamma,-18.6908,10.0301,42,-1.59197,0.757977,3.52116,3.93795
gamma,-11.3367,-18.9131,42,-0.479391,-0.777069,1.70516,1.93423
gamma,19.5761,-18.3443,42,0.151633,-0.135605,0.31163,0.372149
gamma,-1.94047,0.700456,42,-0.0511548,0.0270924,1.23218,0.248532
e-,-2.59804,1.04872,57.839,0.0195997,0.196533,1.39207,0.940414
nu_e,-10.2041,-14.6982,42,-0.0293767,-0.0372523,0.104075,0.114378
gamma,0.318221,-18.2283,42,-0.0232442,-0.846093,1.86759,2.05044
