#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column string name
#column double E
gamma,1.33237
gamma,0.16811
gamma,3.35244
gamma,1.40891
gamma,0.338344
gamma,4.80992
gamma,1.93348
gamma,1.97683
gamma,3.10434
gamma,0.844655
e-,0.0773172
gamma,0.94404
e-,1.2557
gamma,15.2407
gamma,0.8551
gamma,0.821002
gamma,4.55414
gamma,3.64364
gamma,2.36342
gamma,1.05083
gamma,4.06177
gamma,3.89219
gamma,2.6823
gamma,2.20565
e-,11.4731
gamma,3.51133
gamma,1.39486
gamma,1.67057
gamma,2.14175
gamma,3.9635
gamma,3.20113
gamma,0
O16,0
e+,5.42496
e-,2.58949
gamma,2.39888
gamma,4.10201
gamma,3.66611
gamma,1.55298
gamma,2.71262
gamma,0.179037
gamma,7.78224
gamma,0.728383
e-,0.579302
gamma,3.29321
gamma,2.44322
gamma,0.50714
e-,3.11506
gamma,5.19063
gamma,10.3068
gamma,3.69247
gamma,2.4571
e-,6.45063
gamma,6.55703
gamma,3.03279
gamma,4.28334
gamma,4.83436
gamma,4.63133
gamma,0.921261
gamma,0.460763
e-,0.649697
gamma,1.64771
gamma,0.525914
gamma,1.88978
gamma,4.44025
gamma,2.05509
gamma,0.791912
gamma,0.514161
gamma,1.55909
gamma,6.90393
gamma,2.11685
e-,4.05943
gamma,5.19951
gamma,1.15876
gamma,1.30976
gamma,8.49513
gamma,18.6858
gamma,2.61303
gamma,2.75323
anti_nu_e,0.412033
gamma,2.39864
gamma,1.81467
gamma,4.38339
gamma,3.62871
gamma,1.8386
gamma,2.15694
gamma,0.469293
e-,0.00050898
e-,3.26728
gamma,3.33175
gamma,0.950917
anti_nu_e,0.422069
gamma,2.16453
gamma,1.9143
gamma,1.61206
gamma,2.03008
e-,2.93561
gamma,3.92107
gamma,1.03466
gamma,3.5409
gamma,0.25787
gamma,0.456145
gamma,2.8086
gamma,1.47889
gamma,3.56462
gamma,2.12375
gamma,1.58897
gamma,5.23469
gamma,3.88145
gamma,4.63832
gamma,0.250976
e-,0.588297
gamma,2.58228
gamma,8.20456
gamma,5.69892
gamma,0.953079
gamma,0.782034
gamma,0.954261
gamma,4.62286
gamma,8.6967
e-,1.41869
gamma,4.21102
gamma,0.539092
e-,1.90873
gamma,4.46355
gamma,1.63143
gamma,3.38537
gamma,2.33091
gamma,2.04571
gamma,0.234925
gamma,0.845967
gamma,2.19263
gamma,12.2037
gamma,4.6123
gamma,2.16435
gamma,2.18238
gamma,1.43952
gamma,0.909922
e-,0.232177
gamma,2.91199
gamma,2.71737
gamma,5.83364
gamma,0.346328
e-,0.261997
gamma,1.35513
gamma,0.283511
e-,0.611229
gamma,6.85064
gamma,0.251133
e-,0.516511
gamma,2.56061
gamma,2.74816
gamma,1.90872
gamma,0.337926
e-,0.0004939
e-,1.42074
gamma,2.52026
gamma,3.30305
gamma,3.91896
gamma,2.36512
gamma,2.09581
gamma,5.36976
gamma,18.768
gamma,2.52656
e-,1.32204
gamma,2.40054
gamma,3.60679
gamma,0.306302
e-,3.24534
gamma,5.07559
gamma,2.25605
gamma,3.46698
gamma,0.291288
e-,1.63958
gamma,0.93882
gamma,2.22788
gamma,3.36071
gamma,2.19448
gamma,0.714107
gamma,3.95761
nu_e,0.114378
gamma,5.26624
gamma,0.289365
e-,1.95392
gamma,2.14517
gamma,6.11242
gamma,5.86078
gamma,0.682686
gamma,4.5905
gamma,2.63137
gamma,11.3835
gamma,9.10176
gamma,0.467586
gamma,2.05035
gamma,1.75221
gamma,0.741042
gamma,10.7872
gamma,3.76335
gamma,7.68759
gamma,5.4629
gamma,0.443915
gamma,3.64688
gamma,2.41184
gamma,1.68282
gamma,3.35452
gamma,0.975714
gamma,2.5644
gamma,9.74479
gamma,4.35779
gamma,0.25945
e-,0.0004939
e-,0.795162
gamma,4.10379
gamma,3.52838
gamma,2.60498
e-,0.00050894
e-,0.123751
neutron,0.0348515
proton,0.029537
gamma,1.6004
gamma,2.36815
gamma,3.28648
gamma,2.44379
gamma,0.649398
gamma,11.6629
gamma,5.19166
gamma,0.178075
e-,0.231914
gamma,2.47899
gamma,1.55935
gamma,5.761
gamma,5.18504
gamma,0.250621
e-,0.000489583
e-,0.810607
gamma,4.34856
gamma,16.6484
gamma,5.05708
gamma,1.47795
gamma,6.41716
gamma,19.4016
gamma,0.840171
e-,0.490272
gamma,3.0235
gamma,4.24948
gamma,1.44262
gamma,15.3513
gamma,8.00142
gamma,10.2325
gamma,2.40666
gamma,7.79017
gamma,0.957321
gamma,2.09095
gamma,9.99631
gamma,7.8128
gamma,2.76453
gamma,0.823836
gamma,3.17601
gamma,1.85747
gamma,2.01456
gamma,3.0091
gamma,3.67661
gamma,1.13772
e-,1.3312
gamma,6.66312
gamma,0.746806
e-,0.801255
gamma,11.4618
gamma,0.418641
gamma,0.476378
gamma,3.90087
gamma,3.86864
gamma,2.18809
gamma,6.95711
gamma,1.15673
gamma,7.74672
gamma,3.35527
gamma,3.70886
gamma,1.77451
gamma,7.75608
gamma,2.5743
gamma,3.30385
gamma,3.0634
gamma,0.737041
gamma,4.8407
gamma,2.06758
gamma,7.60816
gamma,2.64007
gamma,4.812
gamma,3.46738
gamma,0.938681
gamma,8.0341
gamma,2.06264
gamma,8.02209
gamma,4.38998
gamma,9.81505
gamma,3.187
gamma,1.40346
gamma,3.38741
gamma,1.81669
gamma,1.19354
e-,0.00050894
e-,0.74546
gamma,3.76147
gamma,6.50725
gamma,3.17829
gamma,2.15902
gamma,2.58492
neutron,0.808388
gamma,18.5493
gamma,3.16946
gamma,1.27051
gamma,2.11436
gamma,2.15334
gamma,2.57015
anti_nu_e,0.335151
gamma,1.18303
gamma,7.70407
gamma,6.2588
gamma,0.225343
gamma,6.29339
gamma,6.54006
gamma,7.58979
gamma,3.96471
gamma,0.547089
gamma,1.41584
gamma,4.28635
gamma,3.01584
gamma,4.48171
gamma,2.68734
gamma,1.18558
gamma,6.22465
gamma,2.65582
gamma,4.01079
gamma,0.110662
gamma,2.97387
gamma,0.878561
gamma,1.90038
gamma,3.10305
gamma,1.24155
gamma,3.91668
gamma,0.816563
e-,1.57698
gamma,1.27757
gamma,3.00516
gamma,1.1269
e-,0.0865751
gamma,0.861882
gamma,3.90121
gamma,2.38552
gamma,5.89342
gamma,1.34269
gamma,0.995267
e-,0.480622
gamma,1.7721
gamma,1.11215
gamma,0.329693
gamma,3.35173
gamma,8.35207
gamma,2.31662
gamma,12.9044
gamma,0.97358
e-,0.59986
gamma,1.4573
gamma,4.89146
gamma,2.59998
gamma,2.92997
gamma,4.18628
e-,1.76501
gamma,1.75853
gamma,2.38423
e-,0.0875749
gamma,3.24186
gamma,5.02072
gamma,2.71294
gamma,2.61488
gamma,2.96183
gamma,4.75554
gamma,13.5031
gamma,0.231452
gamma,2.30782
gamma,4.78376
gamma,1.22498
gamma,1.0885
e-,0.283143
gamma,11.6801
gamma,5.58641
gamma,5.38211
gamma,2.75769
gamma,5.35438
gamma,1.54276
gamma,2.04216
gamma,9.41066
gamma,3.96621
gamma,1.36999
gamma,3.21111
gamma,6.79002
gamma,0.416161
gamma,2.75951
gamma,8.59717
gamma,1.77459
gamma,1.52062
gamma,6.4438
gamma,2.66341
gamma,5.44339
gamma,1.92693
gamma,0.325225
e-,0.640906
gamma,0.950426
gamma,0.816967
gamma,3.12263
gamma,2.3255
gamma,0.377624
gamma,3.10911
gamma,3.30896
gamma,1.58131
gamma,2.2261
gamma,2.39816
gamma,0.481021
gamma,4.6946
gamma,1.76734
gamma,2.55773
gamma,3.60131
gamma,2.18785
gamma,3.5322
gamma,0.510999
gamma,3.57705
gamma,3.41961
gamma,1.67234
gamma,2.27849
gamma,2.48576
gamma,1.36206
gamma,7.45825
gamma,6.36853
gamma,2.05081
gamma,2.80921
neutron,0.149001
proton,0.000769338
gamma,1.20167
gamma,0.350178
e-,2.24495
gamma,2.34508
gamma,3.31508
gamma,8.35701
gamma,0.125224
gamma,1.73153
gamma,1.48021
gamma,2.54927
neutron,0.0479153
proton,0.0050528
gamma,1.72106
gamma,2.01111
gamma,1.92429
gamma,1.36443
gamma,6.10956
gamma,5.33432
gamma,2.46633
gamma,2.79826
gamma,1.90912
gamma,2.08276
gamma,2.64107
gamma,0.306067
e-,0.000479996
e-,1.00188
gamma,0.433079
e-,0.544522
gamma,3.20881
gamma,2.32834
gamma,6.05644
gamma,9.99683
gamma,4.02553
gamma,1.59772
gamma,2.19336
gamma,0.498292
gamma,2.69776
gamma,3.80083
gamma,0.498813
e-,0.301884
gamma,1.64359
gamma,0.291827
e-,0.00047882
e-,0.649041
gamma,1.37906
gamma,5.62436
gamma,4.98533
gamma,0.172768
gamma,3.76869
gamma,5.81769
gamma,1.67997
gamma,7.72066
gamma,4.70581
gamma,3.61781
gamma,0.925042
gamma,1.64433
gamma,4.8875
gamma,1.64721
gamma,5.79325
gamma,2.55986
gamma,5.01807
gamma,4.44376
gamma,0.734204
gamma,4.92322
gamma,4.08067
anti_nu_e,0.278307
gamma,4.30166
gamma,9.65545
gamma,3.79287
gamma,4.77998
gamma,2.1565
gamma,0.63601
gamma,6.7414
gamma,3.78137
gamma,2.0897
gamma,2.42053
gamma,2.40286
gamma,2.39869
e-,0.074346
gamma,4.3009
gamma,2.53417
gamma,5.37268
gamma,0.059483
gamma,3.42486
gamma,3.74334
gamma,4.60202
gamma,0.233722
e-,0.000482408
e-,1.25779
gamma,3.28458
gamma,4.4519
gamma,2.13401
e-,3.91619
gamma,3.44246
gamma,2.97982
gamma,6.95617
gamma,2.68555
gamma,3.93154
gamma,0.420417
gamma,3.9674
gamma,2.04345
gamma,5.12899
gamma,2.00653
gamma,2.02295
gamma,3.79647
gamma,3.02752
gamma,1.52295
gamma,1.71096
gamma,2.17806
gamma,7.77886
gamma,7.9493
gamma,0.982215
gamma,0.643737
e-,0.00468344
gamma,0.547293
gamma,2.78732
gamma,0.653572
gamma,6.82483
gamma,2.00349
gamma,1.458
gamma,6.60666
gamma,1.89927
gamma,1.20613
gamma,0.520421
gamma,0.764722
gamma,3.78221
gamma,3.3655
gamma,5.70358
gamma,4.95852
gamma,2.06848
gamma,3.05077
gamma,2.58962
gamma,7.78429
gamma,4.19292
gamma,1.22662
gamma,1.78705
gamma,4.04099
gamma,0.441285
gamma,1.36669
gamma,3.29614
gamma,0.242217
e-,1.31519
gamma,4.32269
gamma,1.57453
gamma,2.21814
gamma,4.0275
gamma,1.57854
gamma,8.56353
gamma,1.62195
gamma,2.28442
gamma,14.2255
gamma,8.48523
gamma,5.99843
gamma,0.253263
e-,1.73579
gamma,4.45516
gamma,4.20627
gamma,4.0838
gamma,1.98341
gamma,1.86042
gamma,4.79307
gamma,2.61209
gamma,10.5975
gamma,0.809225
gamma,0.252215
e-,0.000433846
e-,1.26299
gamma,1.68279
gamma,1.2611
gamma,5.12662
gamma,1.68163
gamma,2.47439
gamma,0.214828
gamma,1.51689
gamma,1.78228
gamma,0.842901
e-,0.0004939
e-,0.51527
gamma,3.40391
gamma,0.466566
gamma,7.01646
gamma,0.427223
gamma,4.04188
gamma,6.04189
gamma,3.44924
gamma,3.75587
gamma,2.46619
gamma,5.17095
gamma,7.49679
gamma,6.9806
gamma,0.953781
gamma,3.8884
gamma,4.38247
gamma,4.96307
gamma,0.755186
gamma,0.607351
gamma,1.8251
gamma,1.46522
e-,0.668897
neutron,0.246997
O16,0
gamma,2.65591
gamma,6.39288
gamma,1.78237
gamma,1.52583
gamma,0.720056
gamma,2.14468
gamma,4.52092
gamma,3.47109
gamma,4.10603
gamma,4.2317
gamma,3.5384
gamma,1.37529
gamma,3.98167
gamma,2.2529
gamma,6.31599
gamma,6.742
gamma,3.66689
gamma,3.3426
gamma,1.87684
gamma,1.60229
gamma,0.463195
e-,0.00050894
e-,0.910695
gamma,2.92133
gamma,3.39126
gamma,7.90766
gamma,2.68789
gamma,1.29092
gamma,10.0462
gamma,1.05679
gamma,0.87826
gamma,9.83514
gamma,2.08114
gamma,1.30394
gamma,4.85097
gamma,1.37127
gamma,2.42059
gamma,2.68232
gamma,3.92693
gamma,3.40025
gamma,1.87237
gamma,4.77081
gamma,2.21195
gamma,4.91775
gamma,0.275764
gamma,2.19626
gamma,3.1123
gamma,4.08936
gamma,1.78584
gamma,1.88628
gamma,3.645
gamma,3.50395
gamma,5.04374
gamma,2.6812
gamma,4.72404
gamma,2.94009
e-,1.10231
gamma,1.45482
gamma,3.20928
gamma,3.57381
gamma,2.98354
gamma,1.04835
gamma,1.68648
gamma,3.75804
gamma,0.254903
e-,2.17161
gamma,4.58013
gamma,1.28184
gamma,2.8706
gamma,2.9182
gamma,2.06751
gamma,0.807767
gamma,5.41834
gamma,1.6434
gamma,4.24466
gamma,12.9483
gamma,2.80419
gamma,1.7683
gamma,4.44581
gamma,0.784775
e-,0.00047632
e-,6.84829
gamma,2.77885
gamma,2.60441
e-,0.958587
gamma,0.466709
e-,1.50955
gamma,1.0879
gamma,3.20519
gamma,2.34014
gamma,2.35365
anti_nu_e,0.374814
gamma,2.43469
gamma,7.535
gamma,1.47292
gamma,7.63619
gamma,2.83283
gamma,1.05349
gamma,5.7492
gamma,3.75557
gamma,5.27467
gamma,2.01793
gamma,2.54064
gamma,12.8586
gamma,10.6187
gamma,2.85292
gamma,2.2862
gamma,3.43156
gamma,2.79773
gamma,1.68156
gamma,2.75786
gamma,6.03678
gamma,7.95046
e-,0.000379529
e-,0.932266
gamma,6.94371
gamma,2.95679
neutron,0.185572
gamma,3.30628
gamma,2.93133
gamma,0.863087
gamma,0.331681
gamma,2.25837
e-,0.469491
gamma,6.57518
gamma,4.81553
gamma,5.33932
gamma,1.58822
e-,6.99295
gamma,2.27113
e-,1.0385
gamma,1.10578
gamma,4.55201
gamma,2.31042
gamma,7.04443
gamma,0.843155
gamma,0.709421
gamma,0.850199
gamma,0.178848
e-,0.161478
gamma,0.84116
gamma,1.55341
gamma,4.0854
gamma,2.42304
gamma,1.35298
gamma,14.1047
gamma,10.9621
gamma,5.28274
gamma,4.10552
gamma,2.349
e-,15.8487
gamma,0.784861
gamma,2.82241
gamma,1.03723
gamma,3.00799
gamma,1.97582
gamma,0.871194
e-,0.00050898
e-,0.255706
gamma,2.44527
gamma,1.44583
gamma,3.13392
gamma,9.26007
gamma,0.247396
e-,0.00279628
neutron,1.94942
gamma,1.02548
gamma,3.72844
gamma,3.33725
gamma,3.20797
gamma,0.452633
e-,1.03316
gamma,1.29552
gamma,2.78162
gamma,5.67619
gamma,0.272884
gamma,1.3324
gamma,0.62886
gamma,0.354969
e-,0.906718
gamma,0.355762
gamma,1.70936
gamma,6.35022
neutron,0.691765
gamma,3.25421
gamma,4.26105
