#class tools::wcsv::ntuple
#title Data
#separator 44
#vector_separator 59
#column string name
#column double E
gamma,1.96742
gamma,7.61647
gamma,2.31495
gamma,0.510999
gamma,5.66886
gamma,5.74369
gamma,1.22314
gamma,4.98872
gamma,2.82467
gamma,1.73153
gamma,0.646956
gamma,2.1278
gamma,1.51013
gamma,2.41828
gamma,3.71508
gamma,1.90632
gamma,2.38506
gamma,12.4875
gamma,1.80341
gamma,1.81543
gamma,0.379883
gamma,6.62215
anti_nu_e,0.396363
gamma,3.23626
gamma,6.98472
gamma,4.17326
gamma,10.2812
gamma,2.79026
gamma,0.889055
e-,0.213573
gamma,2.34551
gamma,1.4586
gamma,1.35016
gamma,0.528166
e-,6.42897
e-,0.395515
gamma,1.5512
gamma,4.78737
gamma,0.624549
e-,0.819535
gamma,2.38368
gamma,3.45032
gamma,1.35597
gamma,0.707098
neutron,3.16352
O16,0
gamma,4.80533
gamma,1.46805
gamma,2.625
gamma,2.44812
gamma,0.44528
e-,0.782719
gamma,6.2801
gamma,3.2437
gamma,1.42876
gamma,5.28742
gamma,1.73168
gamma,3.21095
gamma,3.41375
gamma,2.15697
gamma,4.36934
gamma,4.2584
gamma,0.510999
gamma,7.94272
gamma,0.689789
gamma,0.736995
gamma,0.819962
gamma,1.40245
neutron,0.173887
O16,0
gamma,2.59903
gamma,2.1376
gamma,1.18453
gamma,0.624956
gamma,4.6786
gamma,5.18912
gamma,1.5333
gamma,1.18923
gamma,1.46101
gamma,2.2614
gamma,1.67071
gamma,2.68285
gamma,2.9968
gamma,1.27359
gamma,2.13545
gamma,0.887108
neutron,0.495232
proton,0
gamma,0.590365
gamma,4.3167
gamma,3.87164
gamma,1.01081
gamma,2.08702
gamma,2.10972
gamma,1.10648
gamma,3.68796
gamma,1.49392
gamma,2.93757
gamma,0.814463
gamma,2.99067
gamma,11.3685
gamma,4.70203
gamma,11.4237
gamma,1.49592
gamma,5.76616
gamma,0.373938
gamma,1.39867
gamma,0.210814
e-,0.188899
gamma,0.756838
gamma,2.25002
gamma,4.80095
gamma,4.95498
gamma,1.27143
e-,1.70401
gamma,1.46592
gamma,0.337915
e-,0.00049386
e-,0.381725
gamma,7.21383
gamma,6.37545
gamma,5.07864
gamma,0.351874
e-,1.01784
gamma,1.6067
gamma,1.77506
gamma,1.2039
gamma,4.34465
gamma,2.07843
gamma,1.68408
gamma,0.63861
gamma,9.60429
gamma,2.24088
gamma,0.80216
gamma,2.04233
gamma,4.63871
gamma,4.45541
gamma,2.33965
gamma,11.9856
gamma,1.08993
e-,0.709543
gamma,2.02707
gamma,0.508291
e-,1.33876
gamma,10.2769
gamma,3.25117
gamma,2.64293
gamma,2.01455
gamma,0.294809
gamma,0.816715
gamma,3.86266
gamma,2.8114
gamma,0.355812
e-,0.767063
gamma,2.8782
gamma,0.286895
e-,1.50262
gamma,0.751969
gamma,0.995323
gamma,2.69241
gamma,6.13557
gamma,1.65023
gamma,7.44372
gamma,2.08716
gamma,3.05298
gamma,3.09081
gamma,2.05552
gamma,5.07113
gamma,3.044
gamma,2.04989
gamma,7.12014
gamma,7.69795
gamma,1.39737
gamma,2.68472
gamma,5.30658
gamma,1.23354
gamma,1.81901
gamma,2.03833
gamma,2.02102
gamma,1.08361
gamma,3.26399
gamma,1.22388
gamma,8.67194
gamma,2.50004
gamma,3.92773
gamma,4.42156
gamma,3.80315
gamma,0.896363
gamma,0.171207
gamma,0.502292
e-,2.90855
gamma,1.66512
gamma,0.971367
gamma,16.664
gamma,16.066
gamma,0.230998
gamma,0.88116
gamma,1.25999
e-,3.00682
gamma,2.09668
gamma,2.79159
gamma,0.389708
e-,1.11796
gamma,0.292683
nu_e,0.176524
gamma,1.54043
gamma,2.59185
gamma,2.03361
gamma,1.96877
gamma,5.30175
gamma,8.3645
gamma,2.91772
gamma,0.720326
gamma,0.380916
e-,0.000202352
gamma,1.54674
anti_nu_e,0.27668
gamma,0.346708
gamma,3.29189
gamma,0.400373
e-,0.386241
gamma,0.413818
gamma,5.44518
gamma,1.53997
gamma,0.37651
gamma,11.8819
gamma,2.26873
gamma,2.64885
gamma,2.57155
gamma,3.83751
gamma,7.45126
gamma,3.96425
gamma,0.827299
gamma,2.22512
gamma,3.13598
gamma,6.50088
gamma,1.28741
gamma,0.482945
e-,0.969243
nu_e,0.968318
gamma,1.52963
e-,0.640531
gamma,7.47072
gamma,6.6402
gamma,8.42804
gamma,0.422872
e-,2.61331
gamma,4.28465
gamma,0.687188
gamma,4.86999
gamma,3.90161
gamma,5.55001
gamma,3.35423
gamma,0.510999
gamma,3.03421
gamma,1.61511
gamma,5.80438
gamma,1.87172
gamma,1.26115
gamma,2.70938
gamma,6.53489
gamma,5.83176
gamma,1.6207
gamma,4.27387
gamma,2.74082
gamma,3.92593
gamma,6.63355
anti_nu_e,0.360615
gamma,3.8206
gamma,4.16154
gamma,2.65735
gamma,2.00143
gamma,0.406438
e-,0.000420749
e-,0.0986644
gamma,4.64748
gamma,1.89275
gamma,1.48857
gamma,0.939396
gamma,2.53523
gamma,0.781613
gamma,5.43871
gamma,4.52618
gamma,1.96282
gamma,4.4254
gamma,2.2278
gamma,1.09855
gamma,4.03161
gamma,1.60036
gamma,0.91391
e-,0.00050894
e-,0.56986
gamma,0.311029
e-,0.457686
gamma,4.93207
gamma,0.392002
gamma,5.42664
nu_e,0.170287
gamma,1.91165
gamma,3.81008
gamma,4.40159
e-,5.21922
gamma,2.7717
gamma,1.38772
gamma,4.22134
gamma,1.736
gamma,3.69789
gamma,3.10694
gamma,2.07621
gamma,1.08681
gamma,5.69655
gamma,0.282659
e-,0.000451449
e-,0.480929
gamma,5.05857
gamma,6.14308
gamma,1.99158
gamma,4.03186
gamma,0.448199
gamma,9.23664
gamma,5.95072
gamma,2.17088
gamma,0.669932
e-,1.50504
gamma,2.21676
neutron,0.000103762
proton,0
gamma,2.93473
gamma,0.161855
e-,0.0161373
gamma,5.58712
gamma,5.51916
gamma,5.05384
gamma,2.68738
gamma,3.86075
gamma,12.8656
gamma,2.49915
gamma,20.822
gamma,2.71158
gamma,0.237407
gamma,1.2155
gamma,3.94099
gamma,5.15522
gamma,3.46406
gamma,5.78156
gamma,6.08628
gamma,0.26738
e-,4.03759
gamma,3.25531
gamma,7.24596
gamma,1.60855
gamma,4.28233
gamma,15.1064
gamma,3.12809
gamma,2.84311
e-,0.00047882
e-,0.157763
gamma,2.95526
gamma,0.0852354
gamma,2.89819
gamma,0.414849
e-,0.0004939
e-,3.22875
gamma,3.2201
gamma,0.887232
gamma,1.65042
gamma,1.62266
gamma,4.76507
gamma,2.62425
gamma,1.1026
gamma,1.88144
gamma,2.66184
gamma,1.29771
gamma,1.58446
gamma,7.49607
gamma,0.26557
e-,2.6149
gamma,1.88747
gamma,2.55884
gamma,1.73514
gamma,3.89816
gamma,4.93568
gamma,2.97814
gamma,1.95112
gamma,3.45569
gamma,15.1778
gamma,9.64928
gamma,3.54884
gamma,6.21342
gamma,13.9548
gamma,5.77324
gamma,11.0983
gamma,2.16425
gamma,2.51986
gamma,1.92722
gamma,3.32132
gamma,1.86672
gamma,0.636315
gamma,2.07065
gamma,2.03266
gamma,2.51259
gamma,3.24967
gamma,4.3845
gamma,4.01325
gamma,2.56609
gamma,2.12006
gamma,4.04458
gamma,9.57778
gamma,8.85478
gamma,0.822208
gamma,0.464146
gamma,2.13741
gamma,10.3728
gamma,0.865503
gamma,1.96066
gamma,4.61041
gamma,3.27098
gamma,2.38683
gamma,3.6186
gamma,2.01131
gamma,6.43853
gamma,1.39663
gamma,2.04842
gamma,5.36521
gamma,2.20663
gamma,3.82707
gamma,0.452019
e-,1.29406
gamma,4.22192
gamma,3.70805
gamma,0.578145
e-,8.22429
gamma,1.12119
e-,0.647344
gamma,1.43954
gamma,0.409329
gamma,0.297801
e-,2.44209
gamma,1.78699
e-,0.255533
gamma,5.74886
gamma,4.6588
gamma,1.20578
gamma,2.92118
gamma,1.92522
gamma,3.37861
neutron,0.257258
proton,0
gamma,15.5334
gamma,0.731361
gamma,3.3641
gamma,3.79752
gamma,0.74819
gamma,0.219074
e-,0.634171
gamma,1.52895
e-,0.624881
gamma,3.68455
gamma,3.50327
gamma,1.21177
gamma,3.68324
gamma,0.510999
gamma,0.510999
gamma,3.4375
gamma,5.0118
gamma,1.23697
gamma,8.98493
gamma,5.65205
gamma,3.43629
gamma,3.59911
gamma,2.38983
gamma,2.21434
gamma,2.35532
gamma,9.14073
gamma,4.51116
gamma,2.33341
gamma,1.43338
gamma,1.18548
gamma,2.06544
gamma,3.68274
gamma,3.13613
gamma,3.01942
gamma,1.65965
gamma,7.02978
gamma,0.477396
gamma,3.51008
gamma,1.51071
gamma,1.39286
neutron,0.809711
gamma,2.81766
gamma,5.34251
gamma,5.06242
gamma,0.190204
gamma,0.284172
e-,6.84875
gamma,2.84174
e-,1.56323
gamma,3.80118
gamma,2.03609
gamma,3.18048
gamma,1.75476
gamma,2.02371
gamma,5.13308
gamma,1.69015
gamma,0.356378
e-,1.61008
gamma,0.825892
gamma,2.3159
gamma,2.43405
gamma,4.31675
gamma,1.67323
gamma,9.38794
gamma,0.332094
gamma,2.44576
gamma,1.20962
gamma,1.65713
gamma,3.6706
gamma,4.0653
gamma,1.50274
gamma,0.510999
gamma,2.80638
gamma,5.11384
anti_nu_e,0.288494
gamma,2.47374
gamma,6.69669
gamma,2.45405
gamma,3.62418
gamma,18.2292
gamma,0.691199
e-,2.57717
gamma,0.521904
e-,0.980023
gamma,0.510999
neutron,0.551692
gamma,9.36589
gamma,0.455793
e-,6.00856
gamma,5.63484
gamma,0.529861
gamma,4.21348
gamma,9.21236
gamma,3.17334
gamma,1.14431
gamma,2.22067
gamma,2.95139
gamma,3.46737
gamma,1.17543
gamma,1.5724
gamma,7.88443
gamma,0
O16,0
e+,0.228596
e-,3.236
gamma,4.86021
gamma,1.90952
gamma,2.22214
e-,1.54034
gamma,1.53717
gamma,0.401213
gamma,2.59674
gamma,3.56967
gamma,3.59447
gamma,2.06467
gamma,1.35487
gamma,0.917061
gamma,0.92095
gamma,4.32703
gamma,2.02379
gamma,0.581416
gamma,1.74913
gamma,2.53853
gamma,1.08738
gamma,3.5836
gamma,2.01807
gamma,1.44215
gamma,6.89984
gamma,9.26178
gamma,6.43791
gamma,2.59485
gamma,13.2249
gamma,2.3855
gamma,0.999462
gamma,0.380431
e-,4.40021
gamma,0.562156
gamma,3.64559
gamma,2.88128
neutron,0.917286
gamma,0.708207
gamma,0.389661
e-,0.0004939
e-,3.20642
gamma,7.19039
gamma,0.192709
e-,0.248643
gamma,3.88565
gamma,3.4476
gamma,3.78645
gamma,4.01392
gamma,1.0217
gamma,2.1942
gamma,1.04186
gamma,1.81864
gamma,6.31188
gamma,1.40034
gamma,6.7666
gamma,8.10876
gamma,5.26803
gamma,2.19615
gamma,1.33646
gamma,0.257199
gamma,5.29762
gamma,2.01419
gamma,5.59738
gamma,6.22608
gamma,7.51999
gamma,3.70691
gamma,8.87831
gamma,2.30211
gamma,0.405059
gamma,0.401068
e-,0.66703
gamma,2.13718
gamma,3.43853
gamma,4.17463
gamma,2.50298
gamma,5.44601
gamma,4.21203
gamma,5.26739
gamma,2.00662
gamma,19.1501
gamma,2.62441
e-,2.59591
gamma,1.43816
gamma,4.22545
gamma,0.94211
gamma,3.89718
gamma,5.18481
gamma,4.32753
gamma,2.52992
gamma,5.31881
gamma,0.154724
gamma,1.81156
gamma,2.75839
gamma,3.30983
gamma,1.41198
gamma,3.24005
gamma,3.93826
gamma,3.50157
gamma,3.47326
gamma,3.60196
gamma,1.28894
gamma,1.77787
gamma,2.33147
gamma,2.9157
gamma,2.39926
gamma,0.542247
gamma,1.93161
gamma,2.04891
gamma,1.77316
e-,0.477336
gamma,6.16665
gamma,1.51407
gamma,1.38189
e-,0.819132
gamma,2.03298
gamma,7.3298
gamma,3.05538
gamma,1.14308
gamma,10.4875
gamma,4.40015
gamma,0.322805
gamma,2.81811
gamma,0.539609
gamma,2.67395
gamma,1.6891
gamma,6.74322
gamma,0.510999
gamma,6.49406
gamma,2.98371
gamma,8.45916
gamma,1.26281
gamma,1.71666
gamma,2.7778
gamma,2.0663
gamma,5.93107
gamma,3.48038
gamma,1.6681
nu_e,0.185495
gamma,3.69937
gamma,1.69276
gamma,9.77929
gamma,2.56282
gamma,5.64392
gamma,8.7672
gamma,0.266292
e-,0.000314508
e-,0.748766
gamma,0.265004
gamma,2.39194
gamma,3.21353
gamma,0.116474
gamma,5.20452
gamma,1.73273
e-,0.000397857
e-,2.39863
gamma,4.18423
gamma,3.13921
gamma,5.9783
gamma,5.76128
gamma,1.34608
gamma,2.13197
gamma,2.29559
gamma,2.65519
e+,1.44975
gamma,1.84313
gamma,0.839572
gamma,1.22908
gamma,1.97783
gamma,2.68323
gamma,0.0775918
e-,0.0299488
gamma,8.55875
e-,0.73257
gamma,6.80103
gamma,1.24343
gamma,0.762175
gamma,7.48273
gamma,3.8674
gamma,2.78108
gamma,3.39867
gamma,0.429395
gamma,3.45075
gamma,4.22997
gamma,6.75625
gamma,3.03156
gamma,1.62097
e-,1.52934
gamma,3.16606
gamma,1.88209
gamma,1.42199
gamma,4.22978
e-,0.443076
gamma,1.09713
gamma,1.75811
gamma,4.50901
gamma,1.0969
gamma,1.96694
gamma,3.05442
gamma,2.28281
gamma,3.36636
neutron,0.0126118
proton,0
gamma,2.19562
gamma,1.40316
gamma,2.16372
gamma,5.36805
gamma,2.0012
gamma,2.6006
e-,0.287026
gamma,0.872856
gamma,4.65721
gamma,8.43099
gamma,2.45456
gamma,5.93971
gamma,9.24524
gamma,1.22864
e-,0.000434718
e-,2.07644
gamma,1.12058
gamma,1.34947
gamma,3.01592
gamma,1.80851
gamma,2.28382
gamma,5.54264
gamma,2.74145
gamma,2.12347
gamma,1.76126
gamma,2.52038
gamma,3.25875
gamma,7.29957
gamma,3.9209
gamma,11.8592
gamma,2.92284
gamma,0.949939
e-,0.976465
gamma,0.84871
gamma,5.30346
gamma,0.796936
gamma,0.986499
gamma,3.5959
gamma,0.764805
gamma,2.69021
gamma,2.38723
gamma,0.280016
e-,2.76326
gamma,4.27681
gamma,1.61165
e-,0.243685
gamma,1.66126
gamma,1.34484
gamma,6.9186
gamma,3.79478
neutron,0.0893509
proton,0
gamma,3.14706
gamma,3.2243
gamma,8.60356
gamma,1.14282
gamma,0.645467
e-,0.556635
gamma,2.81528
gamma,4.17654
gamma,3.04205
gamma,0.613647
gamma,0.874227
gamma,8.84456
gamma,1.15777
gamma,2.94008
gamma,11.8412
gamma,10.0102
gamma,2.31425
gamma,4.45041
gamma,17.355
neutron,0.20257
gamma,1.05194
gamma,2.90183
gamma,1.77742
gamma,3.2006
gamma,2.03208
gamma,1.19496
gamma,1.03184
e-,0.000452582
e-,0.349088
neutron,0.996961
proton,0.109648
gamma,10.3282
gamma,0.361361
e-,0.00046081
e-,0.986154
gamma,2.66106
gamma,10.3583
gamma,1.64168
gamma,1.8634
gamma,4.00816
gamma,1.64366
gamma,1.39025
gamma,9.13055
gamma,1.90828
gamma,1.23498
gamma,4.24304
gamma,3.19663
gamma,0.22593
gamma,1.69152
gamma,2.86604
gamma,1.73833
gamma,2.25063
gamma,2.00443
gamma,5.38425
gamma,0.553425
gamma,1.6536
gamma,0.798976
gamma,4.36708
gamma,0.39109
e-,0.0317723
gamma,8.64701
gamma,2.69708
gamma,2.86451
gamma,2.40552
gamma,0.436252
gamma,1.66729
gamma,2.79418
gamma,3.63275
gamma,3.15543
gamma,1.60988
gamma,0.471904
gamma,1.47066
gamma,3.46748
gamma,6.04738
gamma,3.9429
gamma,0.473641
gamma,1.84432
gamma,0.339968
gamma,2.3549
gamma,4.89089
gamma,3.63025
gamma,0.996075
gamma,1.72949
gamma,3.77696
gamma,4.87693
gamma,2.86323
gamma,2.66344
gamma,2.25524
gamma,6.05882
gamma,3.48651
gamma,1.47443
gamma,7.83815
gamma,0.84517
e-,0.000339033
e-,1.76203
gamma,2.19976
gamma,5.06163
gamma,1.93054
gamma,1.85678
gamma,0.823815
gamma,1.04611
gamma,0.366848
e-,2.13126
gamma,3.08832
gamma,3.64683
gamma,3.2625
gamma,1.5724
gamma,4.02484
gamma,2.38483
gamma,2.29983
gamma,0.510999
gamma,1.26976
gamma,1.00275
gamma,14.4955
gamma,3.88799
gamma,2.31896
gamma,3.61336
gamma,1.23067
gamma,2.04944
gamma,2.40894
gamma,4.93065
gamma,5.89919
neutron,0.494727
O16,0
gamma,1.7937
gamma,1.47692
gamma,6.04438
gamma,1.59347
gamma,2.44263
gamma,1.08627
e-,3.17454
gamma,8.8312
gamma,2.14591
gamma,3.0602
gamma,2.77096
gamma,3.28313
e-,0.000390473
e-,0.208281
gamma,0.396272
gamma,4.76226
anti_nu_e,0.388905
gamma,6.6954
neutron,0.02309
proton,0.0361116
gamma,2.36239
gamma,5.64131
gamma,3.71686
gamma,1.05743
gamma,0.293856
gamma,1.38956
gamma,3.4255
gamma,12.0549
gamma,11.8754
gamma,7.37146
gamma,7.90616
gamma,8.42271
gamma,6.96681
gamma,5.48755
gamma,4.53479
gamma,0.244489
e-,2.17293
gamma,2.91164
gamma,3.83247
gamma,3.16427
gamma,2.69988
gamma,0.407758
e-,0.0846164
gamma,1.82318
gamma,5.98618
gamma,0
O16,0
e+,0.432961
e-,7.47417
gamma,3.49589
gamma,2.97828
gamma,1.62947
gamma,2.07476
gamma,4.03066
e-,1.44448
e-,0.792598
gamma,9.70235
gamma,3.50183
gamma,0.765352
gamma,2.77107
gamma,2.11876
gamma,2.17352
e-,0.00050898
e-,0.782331
gamma,2.81585
gamma,2.58923
gamma,1.65459
e-,0.17809
gamma,4.0236
gamma,0.245728
gamma,0.829102
gamma,4.90506
gamma,1.57374
gamma,4.50886
gamma,1.64083
gamma,2.49869
gamma,1.82935
gamma,2.70318
gamma,3.95476
gamma,3.75965
e-,2.19952
nu_e,1.72868
gamma,1.93687
gamma,4.22438
gamma,2.19682
gamma,2.82086
gamma,4.52919
gamma,1.80254
gamma,2.85093
gamma,4.53216
gamma,8.1261
gamma,5.39347
gamma,0.926895
gamma,4.16905
gamma,11.6558
gamma,7.97604
gamma,9.3852
gamma,16.5191
gamma,2.43192
gamma,5.12267
gamma,2.26286
gamma,2.97066
gamma,3.14975
gamma,5.34041
gamma,2.16186
gamma,3.74136
gamma,1.45766
gamma,4.26094
gamma,3.46145
gamma,2.12095
gamma,2.37
gamma,3.96955
gamma,0.595179
gamma,1.38479
gamma,3.04296
gamma,5.07573
gamma,0.454745
neutron,0.00909126
proton,0
gamma,1.55655
gamma,7.60972
nu_e,2.03183
gamma,1.08522
gamma,2.27383
gamma,1.39858
gamma,5.06322
gamma,1.58838
gamma,4.95011
gamma,2.27441
gamma,0.569211
neutron,0.0404684
gamma,0.322381
gamma,8.23118
gamma,0.510999
gamma,0.389339
gamma,5.20279
gamma,2.55092
gamma,0
O16,0
e+,0.691787
e-,0.532418
gamma,2.84143
gamma,0.966563
e-,2.54088
gamma,0.286455
e-,2.41975
gamma,3.4323
gamma,3.13115
gamma,0.493555
e-,0.000453522
e-,0.304598
gamma,3.04791
gamma,5.88945
gamma,0.712544
gamma,0.734216
e-,3.44597
gamma,2.86289
e-,1.96659
gamma,1.82043
gamma,1.00585
gamma,1.67179
gamma,3.12026
gamma,2.07654
gamma,2.47529
gamma,1.42122
gamma,4.70157
gamma,3.00937
gamma,1.41877
e-,0.631551
gamma,0.350279
e-,0.152136
anti_nu_e,0.400036
gamma,2.67419
gamma,2.75796
gamma,0.690168
gamma,0.418562
gamma,1.26157
e-,0.661403
gamma,2.79787
gamma,3.08352
gamma,0.751945
e-,0.00047882
e-,3.79213
gamma,1.88274
gamma,0.382632
e-,2.76368
gamma,1.03732
gamma,2.03426
gamma,1.59801
gamma,0.676729
gamma,5.33453
gamma,1.81676
gamma,2.50195
gamma,2.17499
gamma,3.47393
gamma,2.86108
gamma,8.02218
gamma,0.964512
gamma,4.6139
gamma,0.510999
gamma,1.99745
gamma,1.72012
gamma,2.9502
gamma,0.811851
gamma,2.48166
gamma,7.19619
gamma,1.42654
gamma,0.510999
gamma,1.01957
gamma,4.83045
gamma,2.72716
gamma,1.06999
gamma,1.46739
gamma,4.2865
e-,0.387835
gamma,2.41868
gamma,1.99045
gamma,5.73655
gamma,1.19972
gamma,2.75488
gamma,7.90085
gamma,2.53981
gamma,1.3899
gamma,4.91396
gamma,0.51414
e-,2.13696
gamma,1.70118
gamma,2.32497
gamma,8.48863
gamma,4.30095
gamma,1.12832
gamma,13.6494
gamma,5.55374
gamma,2.215
gamma,2.73814
gamma,2.38128
e-,0.231559
gamma,5.56935
gamma,5.05717
gamma,2.96052
gamma,12.6924
gamma,0.353042
gamma,4.44162
gamma,1.41384
gamma,3.3967
gamma,0.222029
e-,0.112163
gamma,1.69841
gamma,5.94035
gamma,1.74054
gamma,4.51676
gamma,5.78956
gamma,4.33683
gamma,6.04575
gamma,2.64406
gamma,1.78451
gamma,0.266928
e-,0.0508404
gamma,3.4594
gamma,1.4558
gamma,9.27131
gamma,0.25884
gamma,5.26289
gamma,1.36162
gamma,5.91954
gamma,3.80175
gamma,2.22543
gamma,10.2602
e-,0.808025
gamma,3.96885
gamma,1.98679
gamma,2.28274
gamma,1.64128
gamma,0.705375
e-,2.68035
gamma,4.58292
gamma,2.69355
gamma,5.99613
gamma,1.11962
gamma,0.90424
