name,x,y,z,vx,vy,vz,E
e-,-2.13584,-0.749997,50.9033,-0.128929,0.150666,2.17343,1.63636
e-,-0.856793,-0.353807,52.8456,0.00550236,-0.0131643,0.0177995,0.000485901
e-,-0.856793,-0.353807,52.8456,0.792998,0.19849,2.16037,1.72124
e-,2.94009,-2.4891,62.0294,-0.402128,-0.197743,1.49644,1.04973
e-,-3.08529,0.780798,62.9543,-0.103013,0.0781747,1.58124,1.08119
e-,0.941957,0.728292,43.7397,0.0599686,-0.0106577,0.0030966,0.00345268
e-,-0.342602,3.45142,44.6328,0.182153,0.267179,0.132462,0.103974
e-,-1.13344,-4.49457,63.5454,-0.0917439,0.171437,0.281268,0.100512
e-,1.86954,-2.09989,62.7083,-0.199446,-0.636454,3.42025,2.81038
e-,-1.25492,-1.29069,56.3272,-0.234618,0.0379411,2.91466,2.28507
e-,1.1116,0.16875,46.6791,0.443374,0.256811,0.318558,0.269662
e-,-0.568397,-0.327505,43.2177,-0.00151916,-0.00434577,0.0219958,0.000447315
e-,-0.568397,-0.327505,43.2177,-0.614451,0.0263937,1.32891,0.983831
e-,2.76055,-0.698198,44.6432,-0.412049,-0.400022,1.55241,1.15281
e-,-3.90393,-0.987646,67.7404,0.199014,-0.131493,0.0945067,0.057506
e-,-1.47884,0.834641,50.7439,0.110602,0.195211,0.116549,0.0580162
e-,1.89201,0.735332,59.7721,-0.322089,0.459759,4.63263,3.84719
e-,0.512445,-2.19578,49.0561,0.21445,-0.384312,0.197411,0.184764
e-,1.39386,-0.32882,63.5458,0.402394,-0.654315,0.885082,0.716405
e-,-1.02693,0.153173,45.6913,0.850761,0.193399,1.02863,0.884578
e-,-0.078051,-0.123385,42.9813,0.342345,-0.148023,0.758753,0.457169
e-,0.267085,-0.663649,51.3213,-0.00467306,0.105072,0.0381095,0.0112189
e-,-1.25069,1.71682,43.0645,-0.269609,-0.111187,0.093184,0.0836627
e-,-0.963261,2.26306,65.964,0.281449,-0.364567,2.61351,2.05582
e-,1.21676,2.44103,69.9162,-0.517984,0.714758,2.4154,2.01396
e-,1.22582,-1.61187,59.8251,0.0762306,-1.12996,5.60118,4.89947
e-,-0.731161,0.349482,45.5367,-0.383047,-0.46592,0.491935,0.402455
e-,-2.22881,0.639411,51.8007,-0.285383,-0.424316,4.83997,3.47559
e-,-2.23971,0.602993,51.9563,0.38086,-0.780076,0.628352,0.645849
e-,-4.03915,-2.23245,44.8527,-0.146699,-0.147649,0.551083,0.256478
e-,1.80946,-0.249115,52.2939,-0.842052,-0.492377,2.17126,1.80946
e-,2.19692,-1.97107,51.3744,0.194987,-0.228113,3.56767,2.92503
e-,-0.134224,-0.631537,53.4352,0.630457,0.126372,0.901848,0.654451
e-,-0.323888,-0.588657,53.3159,-0.0160548,0.0161426,0.00144818,0.000488758
e-,-0.323888,-0.588657,53.3159,-0.085328,-0.439734,0.408617,0.267576
e-,-1.61888,2.04118,67.267,0.00839323,-0.0212096,-0.000375188,0.000491216
e-,-1.61888,2.04118,67.267,0.128498,0.0335943,2.48852,1.91476
e-,0.718429,1.34054,59.3158,-0.139056,0.122492,1.94467,1.42625
e-,0.660443,0.0230979,60.319,0.0186894,0.00584514,0.0117019,0.000398028
e-,0.660443,0.0230979,60.319,-0.133028,0.606762,2.61177,2.10585
e-,1.05466,1.33677,67.8787,-0.409079,0.69875,2.57134,2.09788
e-,-0.262752,0.319658,52.1237,0.015009,0.00823899,-0.0145553,0.000477296
e-,-0.262752,0.319658,52.1237,-0.123151,0.0513732,0.0144783,0.0168388
e-,0.213394,-0.150935,55.1802,0.735831,-0.0340377,2.05399,1.61866
e-,0.839921,0.537936,59.5393,2.22943e-05,-0.0221893,0.00355547,0.000348955
e-,0.839921,0.537936,59.5393,0.345811,-0.060648,2.1095,1.5897
e-,-0.829806,-1.41863,54.8888,-0.0146385,-0.115397,0.014259,0.0128028
e-,-2.05044,1.39275,46.486,-0.155313,-0.00950001,0.0259162,0.0226676
